order_id,customer_id,amount,product_category,city,payment_method,Segment,Churn_Risk,R_score,F_score,M_score,year,month,month_name,quarter,week,date_str
ORD005543,CUST0573,372.2,Electronics,Ahmedabad,UPI,At Risk,High,2,4,4,2022,9,September,Q3,35,2022-09-02
ORD006008,CUST0611,1678.1,Electronics,Kolkata,COD,Champions,Low,5,5,5,2022,7,July,Q3,29,2022-07-23
ORD007639,CUST0783,926.64,Sports,Pune,Debit Card,Loyal Customers,Low,5,5,5,2023,9,September,Q3,39,2023-09-26
ORD006794,CUST0690,531.98,Beauty,Ahmedabad,UPI,Loyal Customers,Low,4,4,4,2023,7,July,Q3,31,2023-07-31
ORD008792,CUST0894,706.59,Clothing,Hyderabad,UPI,At Risk,High,3,4,4,2022,12,December,Q4,48,2022-12-02
ORD007759,CUST0795,1709.9,Home & Kitchen,Delhi,Credit Card,Loyal Customers,Low,4,5,5,2023,8,August,Q3,33,2023-08-17
ORD004838,CUST0488,536.34,Home & Kitchen,Chennai,Debit Card,Loyal Customers,Low,5,5,4,2023,8,August,Q3,34,2023-08-27
ORD002294,CUST0223,1378.29,Clothing,Pune,Debit Card,Loyal Customers,Low,5,5,5,2022,5,May,Q2,19,2022-05-12
ORD006549,CUST0665,226.76,Clothing,Mumbai,COD,Loyal Customers,Low,5,5,4,2023,9,September,Q3,37,2023-09-13
ORD007899,CUST0819,876.98,Sports,Kolkata,Debit Card,Champions,Low,5,5,5,2023,6,June,Q2,24,2023-06-18
ORD007953,CUST0822,3139.05,Clothing,Mumbai,UPI,Champions,Low,5,5,5,2022,6,June,Q2,26,2022-06-29
ORD004482,CUST0455,714.35,Electronics,Chennai,UPI,Loyal Customers,Low,4,5,4,2022,3,March,Q1,9,2022-03-01
ORD005303,CUST0543,327.62,Clothing,Bangalore,Debit Card,Loyal Customers,Low,4,5,4,2023,8,August,Q3,32,2023-08-07
ORD004606,CUST0461,598.16,Electronics,Pune,Debit Card,At Risk,High,4,4,4,2023,6,June,Q2,25,2023-06-20
ORD003717,CUST0375,821.19,Clothing,Pune,Debit Card,Champions,Low,5,5,5,2023,1,January,Q1,2,2023-01-13
ORD009062,CUST0914,768.8,Electronics,Hyderabad,UPI,At Risk,High,3,3,3,2023,6,June,Q2,23,2023-06-10
ORD006141,CUST0622,438.98,Home & Kitchen,Chennai,NetBanking,Loyal Customers,Low,5,4,4,2023,11,November,Q4,45,2023-11-06
ORD001765,CUST0167,494.95,Beauty,Chennai,NetBanking,At Risk,High,3,4,3,2022,4,April,Q2,14,2022-04-06
ORD006599,CUST0667,788.29,Electronics,Hyderabad,UPI,Loyal Customers,Low,5,5,5,2022,11,November,Q4,46,2022-11-17
ORD001550,CUST0146,1570.11,Electronics,Mumbai,COD,Champions,Low,5,5,5,2022,8,August,Q3,32,2022-08-09
ORD003030,CUST0310,1099.05,Electronics,Jaipur,COD,Loyal Customers,Low,4,4,4,2023,2,February,Q1,9,2023-02-28
ORD008644,CUST0883,1010.62,Beauty,Delhi,COD,Champions,Low,5,5,5,2022,2,February,Q1,6,2022-02-13
ORD006299,CUST0639,902.61,Books,Mumbai,Debit Card,Loyal Customers,Low,4,4,4,2022,12,December,Q4,49,2022-12-09
ORD006663,CUST0673,2086.59,Clothing,Ahmedabad,UPI,Champions,Low,5,5,5,2022,4,April,Q2,14,2022-04-04
ORD006627,CUST0670,1213.41,Clothing,Delhi,UPI,Loyal Customers,Low,4,4,4,2022,11,November,Q4,45,2022-11-08
ORD002045,CUST0196,514.14,Books,Bangalore,UPI,Loyal Customers,Low,3,4,4,2023,4,April,Q2,14,2023-04-06
ORD000768,CUST0067,1224.89,Home & Kitchen,Delhi,NetBanking,Loyal Customers,Low,5,5,5,2023,10,October,Q4,43,2023-10-26
ORD005694,CUST0588,1421.45,Clothing,Hyderabad,Credit Card,Loyal Customers,Low,5,5,5,2023,11,November,Q4,47,2023-11-22
ORD007871,CUST0819,713.63,Clothing,Surat,Debit Card,Champions,Low,5,5,5,2023,12,December,Q4,52,2023-12-28
ORD007796,CUST0805,410.88,Sports,Kolkata,Debit Card,At Risk,High,2,3,3,2023,4,April,Q2,15,2023-04-16
ORD001509,CUST0145,1112.75,Clothing,Chennai,Debit Card,Loyal Customers,Low,5,4,5,2022,12,December,Q4,52,2022-12-26
ORD007231,CUST0729,1434.0,Electronics,Bangalore,Debit Card,Loyal Customers,Low,5,5,5,2023,8,August,Q3,33,2023-08-17
ORD007858,CUST0818,645.03,Home & Kitchen,Jaipur,Credit Card,At Risk,High,3,3,4,2023,5,May,Q2,22,2023-05-31
ORD003303,CUST0336,2132.37,Beauty,Surat,Debit Card,Champions,Low,5,5,5,2023,6,June,Q2,22,2023-06-02
ORD004518,CUST0457,2044.6,Electronics,Ahmedabad,Debit Card,Champions,Low,5,5,5,2022,5,May,Q2,19,2022-05-13
ORD004220,CUST0434,954.26,Sports,Surat,UPI,Loyal Customers,Low,4,5,5,2023,7,July,Q3,31,2023-07-31
ORD009069,CUST0916,348.28,Beauty,Chennai,Debit Card,At Risk,High,3,4,4,2023,6,June,Q2,25,2023-06-22
ORD007965,CUST0824,415.17,Home & Kitchen,Mumbai,Debit Card,At Risk,High,3,3,3,2022,7,July,Q3,27,2022-07-08
ORD003293,CUST0336,935.84,Sports,Delhi,UPI,Champions,Low,5,5,5,2023,4,April,Q2,14,2023-04-07
ORD000820,CUST0072,763.06,Clothing,Chennai,UPI,Loyal Customers,Low,4,4,4,2022,9,September,Q3,36,2022-09-05
ORD001404,CUST0131,849.65,Electronics,Hyderabad,Credit Card,At Risk,High,3,4,4,2022,2,February,Q1,7,2022-02-14
ORD001383,CUST0129,2836.68,Home & Kitchen,Bangalore,NetBanking,Champions,Low,5,5,5,2022,9,September,Q3,35,2022-09-01
ORD002149,CUST0207,1026.11,Clothing,Bangalore,NetBanking,Loyal Customers,Low,4,5,5,2022,12,December,Q4,51,2022-12-21
ORD006929,CUST0702,1649.1,Beauty,Pune,UPI,Champions,Low,5,5,5,2022,3,March,Q1,13,2022-03-31
ORD005672,CUST0587,1543.86,Beauty,Surat,Credit Card,Champions,Low,5,5,5,2023,2,February,Q1,6,2023-02-12
ORD001639,CUST0153,572.03,Sports,Bangalore,UPI,Loyal Customers,Low,5,5,4,2023,10,October,Q4,43,2023-10-23
ORD005892,CUST0603,764.24,Beauty,Jaipur,UPI,Loyal Customers,Low,4,5,5,2022,8,August,Q3,33,2022-08-21
ORD007428,CUST0760,464.08,Books,Mumbai,UPI,At Risk,High,4,2,2,2023,9,September,Q3,38,2023-09-21
ORD000609,CUST0056,535.67,Beauty,Bangalore,UPI,At Risk,High,4,2,3,2023,9,September,Q3,38,2023-09-20
ORD006908,CUST0702,2314.06,Beauty,Chennai,UPI,Champions,Low,5,5,5,2022,12,December,Q4,50,2022-12-15
ORD000400,CUST0035,581.89,Clothing,Mumbai,Credit Card,At Risk,High,5,1,2,2023,12,December,Q4,49,2023-12-05
ORD007248,CUST0730,977.46,Electronics,Bangalore,NetBanking,Loyal Customers,Low,4,4,5,2022,6,June,Q2,25,2022-06-21
ORD006407,CUST0650,102.7,Electronics,Jaipur,Debit Card,Hibernating,Very High,2,2,1,2023,1,January,Q1,2,2023-01-14
ORD000883,CUST0078,1478.5,Beauty,Delhi,COD,Champions,Low,4,5,5,2022,5,May,Q2,19,2022-05-10
ORD003566,CUST0357,2399.03,Clothing,Chennai,UPI,Champions,Low,5,5,5,2023,1,January,Q1,2,2023-01-10
ORD004286,CUST0437,2387.4,Clothing,Hyderabad,Credit Card,Champions,Low,5,5,5,2023,6,June,Q2,25,2023-06-21
ORD001180,CUST0109,1103.33,Electronics,Delhi,Debit Card,Loyal Customers,Low,4,4,5,2023,9,September,Q3,37,2023-09-17
ORD005449,CUST0563,995.2,Electronics,Chennai,Credit Card,Loyal Customers,Low,4,5,5,2023,2,February,Q1,8,2023-02-23
ORD004245,CUST0435,1910.5,Home & Kitchen,Pune,COD,Champions,Low,5,5,5,2022,12,December,Q4,49,2022-12-06
ORD005219,CUST0529,2055.92,Clothing,Pune,Debit Card,Champions,Low,5,5,5,2023,1,January,Q1,1,2023-01-03
ORD003977,CUST0409,261.47,Electronics,Kolkata,UPI,At Risk,High,2,2,2,2023,3,March,Q1,12,2023-03-24
ORD002131,CUST0206,1069.35,Home & Kitchen,Jaipur,UPI,Champions,Low,5,5,5,2022,5,May,Q2,19,2022-05-12
ORD005079,CUST0516,529.55,Books,Pune,Credit Card,Champions,Low,5,5,5,2023,3,March,Q1,12,2023-03-22
ORD000457,CUST0040,503.87,Beauty,Ahmedabad,UPI,At Risk,High,3,4,4,2023,2,February,Q1,8,2023-02-26
ORD005583,CUST0580,1447.19,Beauty,Surat,UPI,Loyal Customers,Low,3,4,5,2022,4,April,Q2,17,2022-04-30
ORD005176,CUST0528,766.88,Electronics,Hyderabad,Credit Card,Loyal Customers,Low,4,5,5,2022,4,April,Q2,15,2022-04-11
ORD001951,CUST0185,626.44,Clothing,Surat,UPI,Loyal Customers,Low,4,4,4,2022,6,June,Q2,26,2022-06-29
ORD005373,CUST0556,641.69,Electronics,Ahmedabad,COD,At Risk,High,3,4,4,2022,3,March,Q1,13,2022-03-29
ORD000690,CUST0059,669.59,Home & Kitchen,Ahmedabad,UPI,Champions,Low,5,5,5,2023,3,March,Q1,11,2023-03-15
ORD008843,CUST0899,1530.94,Books,Bangalore,NetBanking,Loyal Customers,Low,5,5,5,2023,9,September,Q3,36,2023-09-07
ORD006526,CUST0661,570.37,Home & Kitchen,Ahmedabad,NetBanking,At Risk,High,3,4,4,2023,7,July,Q3,30,2023-07-25
ORD009812,CUST0983,749.14,Books,Ahmedabad,NetBanking,Loyal Customers,Low,5,5,4,2022,5,May,Q2,18,2022-05-07
ORD006489,CUST0657,1255.93,Clothing,Ahmedabad,NetBanking,Loyal Customers,Low,5,5,5,2022,6,June,Q2,22,2022-06-05
ORD006922,CUST0702,2067.66,Clothing,Pune,COD,Champions,Low,5,5,5,2023,6,June,Q2,25,2023-06-19
ORD001954,CUST0185,1002.52,Electronics,Jaipur,NetBanking,Loyal Customers,Low,4,4,4,2023,10,October,Q4,41,2023-10-09
ORD007635,CUST0783,1434.23,Electronics,Ahmedabad,Credit Card,Loyal Customers,Low,5,5,5,2022,7,July,Q3,28,2022-07-16
ORD005637,CUST0586,819.37,Electronics,Bangalore,UPI,Loyal Customers,Low,5,4,4,2023,12,December,Q4,48,2023-12-01
ORD007155,CUST0723,398.82,Clothing,Chennai,UPI,Champions,Low,5,5,5,2022,7,July,Q3,28,2022-07-12
ORD008415,CUST0870,550.2,Clothing,Ahmedabad,Credit Card,At Risk,High,3,2,2,2023,5,May,Q2,20,2023-05-18
ORD006611,CUST0668,315.91,Home & Kitchen,Jaipur,Credit Card,At Risk,High,4,4,3,2023,4,April,Q2,15,2023-04-13
ORD002711,CUST0282,628.83,Electronics,Kolkata,Credit Card,At Risk,High,3,3,4,2022,5,May,Q2,21,2022-05-27
ORD008558,CUST0879,1826.47,Beauty,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,3,March,Q1,11,2022-03-20
ORD003202,CUST0331,296.54,Home & Kitchen,Surat,Debit Card,At Risk,High,3,4,4,2022,6,June,Q2,26,2022-06-28
ORD004350,CUST0440,2340.2,Beauty,Chennai,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-16
ORD004139,CUST0425,1313.61,Electronics,Mumbai,NetBanking,Champions,Low,5,5,5,2023,4,April,Q2,16,2023-04-22
ORD001885,CUST0176,934.52,Sports,Delhi,COD,Loyal Customers,Low,4,4,4,2023,7,July,Q3,28,2023-07-16
ORD008630,CUST0883,1633.94,Electronics,Delhi,UPI,Champions,Low,5,5,5,2023,3,March,Q1,10,2023-03-09
ORD004486,CUST0455,632.96,Home & Kitchen,Jaipur,UPI,Loyal Customers,Low,4,5,4,2022,8,August,Q3,31,2022-08-03
ORD002495,CUST0245,2290.76,Electronics,Mumbai,NetBanking,Champions,Low,5,5,5,2023,7,July,Q3,28,2023-07-11
ORD005948,CUST0605,1313.31,Home & Kitchen,Bangalore,Credit Card,Loyal Customers,Low,4,5,5,2022,5,May,Q2,20,2022-05-20
ORD003037,CUST0311,312.97,Electronics,Hyderabad,UPI,Loyal Customers,Low,3,4,4,2022,6,June,Q2,25,2022-06-23
ORD005778,CUST0594,1345.7,Clothing,Jaipur,UPI,At Risk,High,4,4,4,2023,8,August,Q3,32,2023-08-13
ORD003604,CUST0369,804.24,Books,Hyderabad,UPI,Loyal Customers,Low,4,4,4,2023,2,February,Q1,5,2023-02-05
ORD000846,CUST0073,1726.19,Books,Jaipur,Debit Card,Champions,Low,5,5,5,2022,12,December,Q4,49,2022-12-05
ORD000543,CUST0045,640.01,Clothing,Chennai,Credit Card,Loyal Customers,Low,4,4,4,2022,1,January,Q1,52,2022-01-01
ORD003725,CUST0375,1243.05,Books,Chennai,Debit Card,Champions,Low,5,5,5,2023,2,February,Q1,8,2023-02-24
ORD004188,CUST0431,1114.4,Clothing,Delhi,UPI,Loyal Customers,Low,4,4,4,2022,7,July,Q3,30,2022-07-26
ORD003680,CUST0373,2254.19,Sports,Ahmedabad,Credit Card,Champions,Low,5,5,5,2023,11,November,Q4,44,2023-11-03
ORD008890,CUST0900,1784.92,Sports,Jaipur,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-17
ORD007968,CUST0824,246.66,Electronics,Kolkata,UPI,At Risk,High,3,3,3,2022,2,February,Q1,5,2022-02-05
ORD008476,CUST0875,2068.59,Beauty,Pune,Debit Card,Champions,Low,5,5,5,2023,1,January,Q1,52,2023-01-01
ORD006076,CUST0617,874.13,Home & Kitchen,Chennai,UPI,Loyal Customers,Low,5,5,5,2023,3,March,Q1,12,2023-03-26
ORD007341,CUST0745,760.88,Home & Kitchen,Kolkata,UPI,Loyal Customers,Low,4,4,4,2022,10,October,Q4,40,2022-10-04
ORD008216,CUST0851,1452.61,Sports,Bangalore,UPI,Champions,Low,5,5,5,2023,9,September,Q3,36,2023-09-04
ORD007247,CUST0730,563.24,Clothing,Surat,NetBanking,Loyal Customers,Low,4,4,5,2022,10,October,Q4,43,2022-10-24
ORD008998,CUST0908,957.11,Sports,Kolkata,UPI,At Risk,High,3,4,4,2023,5,May,Q2,18,2023-05-07
ORD008281,CUST0857,1060.74,Electronics,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,7,July,Q3,28,2022-07-16
ORD007138,CUST0722,549.12,Home & Kitchen,Bangalore,COD,Loyal Customers,Low,4,4,4,2022,2,February,Q1,5,2022-02-01
ORD002965,CUST0300,2601.34,Books,Chennai,UPI,Champions,Low,5,5,5,2022,12,December,Q4,50,2022-12-15
ORD007560,CUST0773,794.4,Home & Kitchen,Ahmedabad,UPI,Loyal Customers,Low,5,5,4,2022,8,August,Q3,32,2022-08-14
ORD002530,CUST0245,1151.88,Clothing,Surat,UPI,Champions,Low,5,5,5,2022,11,November,Q4,48,2022-11-28
ORD007285,CUST0735,385.56,Books,Jaipur,UPI,At Risk,High,4,3,4,2023,1,January,Q1,2,2023-01-14
ORD005773,CUST0593,491.38,Electronics,Hyderabad,NetBanking,Loyal Customers,Low,4,5,5,2023,2,February,Q1,8,2023-02-26
ORD001049,CUST0099,1501.76,Books,Ahmedabad,Debit Card,Champions,Low,5,5,5,2022,1,January,Q1,4,2022-01-30
ORD007046,CUST0709,566.23,Electronics,Mumbai,UPI,Loyal Customers,Low,4,5,4,2023,2,February,Q1,8,2023-02-20
ORD001961,CUST0188,182.95,Books,Chennai,Credit Card,At Risk,High,2,3,3,2022,4,April,Q2,15,2022-04-14
ORD002531,CUST0245,2459.45,Electronics,Delhi,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,37,2022-09-12
ORD008545,CUST0879,1507.86,Electronics,Pune,Debit Card,Champions,Low,5,5,5,2022,4,April,Q2,14,2022-04-05
ORD007604,CUST0777,1787.49,Electronics,Jaipur,COD,Loyal Customers,Low,4,5,5,2023,10,October,Q4,44,2023-10-30
ORD006525,CUST0661,844.12,Beauty,Pune,Debit Card,At Risk,High,3,4,4,2022,3,March,Q1,10,2022-03-11
ORD000238,CUST0020,1197.39,Clothing,Delhi,Debit Card,Loyal Customers,Low,5,4,4,2022,5,May,Q2,20,2022-05-16
ORD004918,CUST0498,1045.07,Clothing,Pune,Credit Card,Champions,Low,5,5,5,2022,10,October,Q4,39,2022-10-01
ORD006480,CUST0657,1112.86,Electronics,Ahmedabad,Credit Card,Loyal Customers,Low,5,5,5,2022,10,October,Q4,41,2022-10-10
ORD001134,CUST0106,593.96,Electronics,Chennai,Credit Card,Loyal Customers,Low,5,5,4,2022,6,June,Q2,23,2022-06-08
ORD006977,CUST0704,642.07,Electronics,Jaipur,Debit Card,Loyal Customers,Low,4,4,4,2023,3,March,Q1,13,2023-03-31
ORD005902,CUST0604,2887.52,Books,Delhi,Credit Card,Champions,Low,4,5,5,2022,1,January,Q1,52,2022-01-01
ORD009048,CUST0912,1043.87,Clothing,Pune,Credit Card,Loyal Customers,Low,4,4,4,2022,10,October,Q4,39,2022-10-02
ORD004260,CUST0435,1992.86,Clothing,Mumbai,Debit Card,Champions,Low,5,5,5,2022,4,April,Q2,15,2022-04-11
ORD008831,CUST0897,925.07,Electronics,Surat,UPI,Loyal Customers,Low,4,5,5,2023,5,May,Q2,21,2023-05-22
ORD006966,CUST0703,832.31,Clothing,Delhi,COD,At Risk,High,3,4,4,2022,10,October,Q4,40,2022-10-05
ORD009970,CUST0998,526.76,Sports,Jaipur,UPI,Loyal Customers,Low,5,5,5,2022,2,February,Q1,8,2022-02-23
ORD000793,CUST0069,777.89,Beauty,Jaipur,UPI,Loyal Customers,Low,5,5,5,2022,3,March,Q1,13,2022-03-30
ORD001986,CUST0190,914.63,Electronics,Bangalore,UPI,Loyal Customers,Low,4,5,5,2023,1,January,Q1,5,2023-01-31
ORD005657,CUST0587,1825.99,Electronics,Pune,Credit Card,Champions,Low,5,5,5,2023,9,September,Q3,38,2023-09-21
ORD008730,CUST0889,604.4,Electronics,Surat,Credit Card,Champions,Low,5,5,5,2022,9,September,Q3,38,2022-09-19
ORD007936,CUST0822,1487.1,Books,Mumbai,UPI,Champions,Low,5,5,5,2022,6,June,Q2,25,2022-06-25
ORD006098,CUST0618,524.49,Home & Kitchen,Chennai,COD,Loyal Customers,Low,4,5,4,2022,10,October,Q4,40,2022-10-09
ORD005908,CUST0604,1614.48,Books,Ahmedabad,COD,Champions,Low,4,5,5,2023,7,July,Q3,26,2023-07-02
ORD007374,CUST0751,741.85,Electronics,Mumbai,Credit Card,Loyal Customers,Low,5,4,4,2022,4,April,Q2,14,2022-04-05
ORD008103,CUST0841,3166.21,Clothing,Hyderabad,Credit Card,Champions,Low,5,5,5,2022,6,June,Q2,23,2022-06-07
ORD002979,CUST0301,954.74,Electronics,Jaipur,Debit Card,Loyal Customers,Low,5,5,5,2023,1,January,Q1,3,2023-01-20
ORD008852,CUST0899,1360.9,Electronics,Mumbai,Debit Card,Loyal Customers,Low,5,5,5,2022,1,January,Q1,4,2022-01-30
ORD009292,CUST0937,1675.87,Electronics,Kolkata,UPI,Champions,Low,5,5,5,2022,3,March,Q1,10,2022-03-07
ORD006722,CUST0678,594.14,Clothing,Bangalore,NetBanking,Loyal Customers,Low,4,4,4,2023,7,July,Q3,30,2023-07-25
ORD007843,CUST0813,928.75,Clothing,Bangalore,UPI,Loyal Customers,Low,4,4,4,2022,5,May,Q2,20,2022-05-22
ORD005525,CUST0568,865.86,Clothing,Pune,Debit Card,At Risk,High,3,4,4,2022,2,February,Q1,9,2022-02-28
ORD008712,CUST0888,516.97,Books,Pune,UPI,Loyal Customers,Low,5,4,4,2023,11,November,Q4,45,2023-11-10
ORD008210,CUST0851,2056.05,Electronics,Surat,UPI,Champions,Low,5,5,5,2022,12,December,Q4,51,2022-12-23
ORD008757,CUST0889,662.98,Books,Bangalore,Credit Card,Champions,Low,5,5,5,2023,9,September,Q3,36,2023-09-09
ORD008594,CUST0880,961.98,Beauty,Hyderabad,UPI,Loyal Customers,Low,5,5,5,2023,6,June,Q2,25,2023-06-19
ORD007175,CUST0723,2841.58,Electronics,Pune,UPI,Champions,Low,5,5,5,2022,5,May,Q2,20,2022-05-21
ORD003920,CUST0400,522.21,Home & Kitchen,Delhi,COD,Hibernating,Very High,1,2,2,2022,6,June,Q2,26,2022-06-27
ORD003139,CUST0323,369.13,Beauty,Mumbai,Credit Card,Hibernating,Very High,2,2,2,2022,5,May,Q2,18,2022-05-08
ORD009407,CUST0946,1285.5,Clothing,Ahmedabad,NetBanking,Champions,Low,5,5,5,2023,9,September,Q3,38,2023-09-18
ORD009924,CUST0994,505.51,Sports,Kolkata,UPI,Hibernating,Very High,1,2,2,2022,6,June,Q2,23,2022-06-09
ORD005790,CUST0597,206.31,Beauty,Bangalore,NetBanking,Hibernating,Very High,1,3,3,2022,7,July,Q3,28,2022-07-15
ORD004074,CUST0423,1891.57,Electronics,Kolkata,Credit Card,Loyal Customers,Low,5,5,5,2023,11,November,Q4,44,2023-11-01
ORD003288,CUST0335,1334.82,Home & Kitchen,Mumbai,UPI,Champions,Low,5,5,5,2023,5,May,Q2,20,2023-05-17
ORD003230,CUST0333,1153.38,Clothing,Jaipur,Credit Card,Loyal Customers,Low,5,5,5,2022,3,March,Q1,9,2022-03-06
ORD001827,CUST0171,135.97,Electronics,Bangalore,Credit Card,At Risk,High,2,3,2,2023,2,February,Q1,7,2023-02-15
ORD005549,CUST0573,641.17,Books,Ahmedabad,UPI,At Risk,High,2,4,4,2022,12,December,Q4,52,2022-12-28
ORD000594,CUST0051,138.62,Sports,Ahmedabad,COD,At Risk,High,3,2,1,2023,4,April,Q2,16,2023-04-21
ORD002726,CUST0283,319.2,Clothing,Chennai,UPI,At Risk,High,3,4,3,2022,11,November,Q4,47,2022-11-23
ORD004138,CUST0425,885.01,Home & Kitchen,Mumbai,UPI,Champions,Low,5,5,5,2023,3,March,Q1,13,2023-03-27
ORD000561,CUST0047,506.76,Sports,Kolkata,UPI,At Risk,High,3,4,4,2023,6,June,Q2,24,2023-06-12
ORD007407,CUST0755,749.01,Home & Kitchen,Hyderabad,Credit Card,Loyal Customers,Low,4,5,5,2023,1,January,Q1,4,2023-01-27
ORD008797,CUST0894,1010.84,Electronics,Mumbai,UPI,At Risk,High,3,4,4,2023,1,January,Q1,2,2023-01-12
ORD008377,CUST0865,790.54,Electronics,Bangalore,COD,At Risk,High,3,4,4,2023,5,May,Q2,19,2023-05-12
ORD000244,CUST0021,168.24,Electronics,Delhi,Credit Card,Hibernating,Very High,1,3,2,2022,7,July,Q3,30,2022-07-28
ORD007269,CUST0731,667.71,Sports,Pune,Credit Card,Loyal Customers,Low,5,4,4,2023,6,June,Q2,22,2023-06-02
ORD005436,CUST0563,1431.19,Beauty,Mumbai,UPI,Loyal Customers,Low,4,5,5,2022,12,December,Q4,51,2022-12-25
ORD004438,CUST0450,4061.51,Electronics,Kolkata,UPI,Champions,Low,5,5,5,2022,8,August,Q3,33,2022-08-17
ORD008310,CUST0857,1593.64,Beauty,Delhi,NetBanking,Champions,Low,5,5,5,2022,4,April,Q2,16,2022-04-23
ORD000406,CUST0037,512.02,Books,Hyderabad,Credit Card,At Risk,High,2,3,3,2022,2,February,Q1,8,2022-02-22
ORD001443,CUST0134,641.73,Beauty,Chennai,Debit Card,At Risk,High,2,3,3,2023,3,March,Q1,11,2023-03-17
ORD000262,CUST0023,1019.97,Electronics,Kolkata,NetBanking,Loyal Customers,Low,3,4,5,2022,4,April,Q2,16,2022-04-22
ORD008171,CUST0847,2056.35,Home & Kitchen,Jaipur,COD,Champions,Low,5,5,5,2022,11,November,Q4,44,2022-11-05
ORD007634,CUST0783,890.41,Home & Kitchen,Hyderabad,UPI,Loyal Customers,Low,5,5,5,2022,8,August,Q3,35,2022-08-30
ORD009524,CUST0958,2113.38,Electronics,Bangalore,Credit Card,Champions,Low,5,5,5,2023,3,March,Q1,9,2023-03-03
ORD001690,CUST0159,845.95,Clothing,Pune,Debit Card,Loyal Customers,Low,4,5,5,2022,4,April,Q2,13,2022-04-03
ORD009857,CUST0984,1319.63,Clothing,Mumbai,UPI,Champions,Low,5,5,5,2023,7,July,Q3,29,2023-07-20
ORD001726,CUST0165,955.59,Clothing,Surat,UPI,Champions,Low,5,5,5,2023,2,February,Q1,5,2023-02-01
ORD008985,CUST0905,492.49,Sports,Pune,Credit Card,At Risk,High,3,3,3,2022,4,April,Q2,14,2022-04-07
ORD004931,CUST0498,939.69,Clothing,Chennai,Credit Card,Champions,Low,5,5,5,2023,4,April,Q2,14,2023-04-09
ORD005963,CUST0607,1214.04,Home & Kitchen,Pune,Debit Card,Loyal Customers,Low,3,4,5,2023,7,July,Q3,26,2023-07-02
ORD002497,CUST0245,2741.67,Home & Kitchen,Ahmedabad,UPI,Champions,Low,5,5,5,2023,5,May,Q2,20,2023-05-21
ORD009005,CUST0909,1035.88,Home & Kitchen,Kolkata,UPI,Loyal Customers,Low,4,5,5,2022,11,November,Q4,48,2022-11-29
ORD006905,CUST0701,190.41,Beauty,Bangalore,UPI,Hibernating,Very High,1,2,2,2022,9,September,Q3,37,2022-09-14
ORD006107,CUST0618,658.08,Electronics,Pune,COD,Loyal Customers,Low,4,5,4,2022,9,September,Q3,39,2022-09-27
ORD008316,CUST0859,269.31,Electronics,Pune,UPI,Hibernating,Very High,2,3,2,2022,12,December,Q4,52,2022-12-27
ORD000341,CUST0030,2619.37,Electronics,Mumbai,Debit Card,Champions,Low,5,5,5,2023,8,August,Q3,31,2023-08-02
ORD002409,CUST0237,1191.63,Electronics,Kolkata,Credit Card,Loyal Customers,Low,5,5,5,2023,5,May,Q2,18,2023-05-07
ORD001602,CUST0149,1717.91,Home & Kitchen,Bangalore,Debit Card,Champions,Low,5,5,5,2023,2,February,Q1,7,2023-02-19
ORD009855,CUST0984,1688.09,Home & Kitchen,Pune,COD,Champions,Low,5,5,5,2023,5,May,Q2,20,2023-05-21
ORD008350,CUST0862,248.83,Books,Delhi,UPI,Hibernating,Very High,1,3,2,2022,12,December,Q4,48,2022-12-04
ORD005783,CUST0594,758.0,Beauty,Kolkata,UPI,At Risk,High,4,4,4,2022,11,November,Q4,48,2022-11-29
ORD004577,CUST0460,1088.8,Sports,Ahmedabad,Credit Card,Loyal Customers,Low,5,5,5,2022,9,September,Q3,37,2022-09-16
ORD007972,CUST0825,205.85,Books,Jaipur,UPI,Hibernating,Very High,1,3,1,2022,7,July,Q3,27,2022-07-10
ORD003726,CUST0375,1089.09,Home & Kitchen,Bangalore,UPI,Champions,Low,5,5,5,2022,1,January,Q1,4,2022-01-25
ORD002557,CUST0252,510.18,Electronics,Delhi,UPI,At Risk,High,3,4,4,2022,10,October,Q4,43,2022-10-30
ORD002786,CUST0286,3805.86,Beauty,Delhi,Debit Card,Champions,Low,4,5,5,2022,9,September,Q3,35,2022-09-03
ORD001524,CUST0146,1584.15,Beauty,Pune,Credit Card,Champions,Low,5,5,5,2023,3,March,Q1,10,2023-03-06
ORD007718,CUST0791,606.85,Electronics,Delhi,UPI,Loyal Customers,Low,4,5,4,2022,12,December,Q4,49,2022-12-10
ORD002508,CUST0245,2377.63,Electronics,Bangalore,UPI,Champions,Low,5,5,5,2022,9,September,Q3,38,2022-09-21
ORD002832,CUST0289,575.9,Clothing,Kolkata,Credit Card,Loyal Customers,Low,4,5,4,2023,10,October,Q4,42,2023-10-20
ORD001013,CUST0091,1226.72,Sports,Jaipur,UPI,Loyal Customers,Low,5,4,4,2022,10,October,Q4,42,2022-10-23
ORD005281,CUST0540,1249.75,Home & Kitchen,Delhi,Credit Card,Loyal Customers,Low,5,4,4,2022,9,September,Q3,39,2022-09-28
