order_id,customer_id,order_date,amount,product_category,city,payment_method
ORD005470,CUST0564,2022-09-17,3711.92,Books,Kolkata,Credit Card
ORD009374,CUST0945,2022-05-30,1187.73,Books,Chennai,Credit Card
ORD000432,CUST0038,2023-03-17,2531.83,Electronics,Surat,NetBanking
ORD007676,CUST0785,2023-06-12,488.61,Books,Mumbai,UPI
ORD000868,CUST0078,2022-04-13,1700.85,Home & Kitchen,Kolkata,Credit Card
ORD002975,CUST0301,2023-05-18,995.36,Home & Kitchen,Pune,Debit Card
ORD005237,CUST0534,2023-02-19,211.96,Sports,Ahmedabad,Debit Card
ORD005094,CUST0516,2022-03-14,943.56,Books,Pune,UPI
ORD005434,CUST0563,2023-05-09,967.42,Home & Kitchen,Mumbai,Credit Card
ORD000542,CUST0045,2023-07-16,460.91,Home & Kitchen,Hyderabad,NetBanking
ORD005196,CUST0529,2023-12-12,1861.07,Electronics,Mumbai,UPI
ORD001133,CUST0106,2023-11-02,392.4,Clothing,Pune,Credit Card
ORD009828,CUST0984,2022-10-15,1838.5,Home & Kitchen,Jaipur,UPI
ORD004502,CUST0457,2022-02-08,3076.87,Electronics,Jaipur,Credit Card
ORD006355,CUST0643,2023-07-29,1042.38,Beauty,Hyderabad,Credit Card
ORD009324,CUST0939,2023-06-04,807.92,Clothing,Chennai,UPI
ORD003391,CUST0343,2022-09-11,708.64,Home & Kitchen,Delhi,UPI
ORD003889,CUST0394,2023-07-12,1170.23,Home & Kitchen,Hyderabad,Debit Card
ORD002963,CUST0300,2022-08-26,2406.55,Clothing,Chennai,UPI
ORD004156,CUST0427,2023-07-21,643.75,Home & Kitchen,Delhi,Debit Card
ORD003260,CUST0335,2023-08-28,1106.39,Sports,Kolkata,Credit Card
ORD006303,CUST0640,2022-05-04,682.77,Electronics,Hyderabad,UPI
ORD006035,CUST0614,2022-04-26,663.19,Clothing,Chennai,UPI
ORD007894,CUST0819,2023-12-15,969.93,Sports,Mumbai,Credit Card
ORD009927,CUST0995,2022-01-29,1004.96,Clothing,Delhi,Debit Card
ORD002584,CUST0255,2022-07-27,847.97,Clothing,Chennai,UPI
ORD002814,CUST0287,2022-10-11,182.21,Beauty,Hyderabad,Credit Card
ORD003960,CUST0408,2023-12-23,1509.77,Books,Kolkata,UPI
ORD002948,CUST0300,2022-09-04,3299.55,Home & Kitchen,Mumbai,Debit Card
ORD006644,CUST0671,2023-08-23,1217.21,Clothing,Ahmedabad,Credit Card
ORD005175,CUST0528,2022-09-14,1090.37,Sports,Bangalore,Debit Card
ORD006842,CUST0694,2023-05-01,127.37,Electronics,Mumbai,UPI
ORD008289,CUST0857,2023-12-26,1186.91,Books,Mumbai,UPI
ORD003587,CUST0364,2023-01-28,393.09,Electronics,Ahmedabad,Credit Card
ORD009219,CUST0930,2023-05-15,598.74,Electronics,Jaipur,COD
ORD007964,CUST0824,2023-01-14,531.3,Clothing,Pune,Credit Card
ORD002564,CUST0252,2023-04-11,778.73,Clothing,Jaipur,UPI
ORD002631,CUST0261,2022-07-29,272.05,Home & Kitchen,Surat,UPI
ORD003191,CUST0330,2022-03-10,797.64,Clothing,Delhi,COD
ORD007754,CUST0795,2023-03-15,1386.75,Books,Mumbai,UPI
ORD007621,CUST0782,2022-01-20,249.42,Beauty,Mumbai,UPI
ORD005037,CUST0515,2023-09-21,2862.39,Clothing,Hyderabad,Credit Card
ORD001081,CUST0100,2022-05-20,905.7,Home & Kitchen,Mumbai,UPI
ORD004284,CUST0437,2023-02-18,4161.45,Electronics,Mumbai,Debit Card
ORD008123,CUST0843,2022-03-10,698.51,Home & Kitchen,Hyderabad,Credit Card
ORD007086,CUST0714,2022-06-30,296.59,Clothing,Surat,Credit Card
ORD002086,CUST0202,2022-12-22,2379.91,Home & Kitchen,Surat,UPI
ORD006346,CUST0642,2022-05-19,190.11,Sports,Surat,UPI
ORD002453,CUST0240,2022-12-05,1078.08,Clothing,Surat,Credit Card
ORD004967,CUST0503,2022-07-18,273.85,Sports,Surat,COD
ORD002024,CUST0191,2023-11-19,752.69,Beauty,Jaipur,Debit Card
ORD008047,CUST0834,2023-01-17,359.16,Clothing,Kolkata,Debit Card
ORD008978,CUST0904,2023-01-28,86.25,Electronics,Hyderabad,UPI
ORD008709,CUST0888,2023-10-23,759.48,Home & Kitchen,Hyderabad,COD
ORD007322,CUST0742,2022-09-26,461.53,Books,Surat,NetBanking
ORD000227,CUST0019,2022-03-11,671.81,Home & Kitchen,Chennai,Credit Card
ORD001014,CUST0091,2023-11-10,1075.42,Home & Kitchen,Ahmedabad,COD
ORD006680,CUST0673,2023-08-03,2411.96,Home & Kitchen,Pune,UPI
ORD001930,CUST0182,2022-02-14,613.97,Books,Bangalore,Debit Card
ORD001044,CUST0099,2022-10-22,1769.01,Books,Surat,UPI
ORD005252,CUST0538,2022-10-25,287.67,Electronics,Hyderabad,Credit Card
ORD001405,CUST0131,2023-06-18,748.09,Clothing,Mumbai,UPI
ORD002180,CUST0209,2023-10-19,1582.73,Clothing,Mumbai,COD
ORD000698,CUST0060,2022-08-05,723.61,Clothing,Jaipur,UPI
ORD001125,CUST0103,2022-04-13,472.2,Electronics,Ahmedabad,NetBanking
ORD007379,CUST0751,2023-09-06,875.13,Sports,Pune,UPI
ORD003896,CUST0395,2022-10-04,930.37,Home & Kitchen,Jaipur,COD
ORD008208,CUST0851,2022-01-18,1572.92,Books,Ahmedabad,Credit Card
ORD005111,CUST0517,2022-02-16,964.75,Electronics,Bangalore,UPI
ORD001779,CUST0168,2022-06-08,835.68,Beauty,Surat,NetBanking
ORD008425,CUST0872,2022-05-02,325.49,Beauty,Chennai,COD
ORD002635,CUST0263,2023-10-24,752.17,Clothing,Mumbai,Credit Card
ORD007188,CUST0725,2023-01-29,361.16,Electronics,Pune,UPI
ORD007545,CUST0771,2022-06-26,336.26,Home & Kitchen,Ahmedabad,UPI
ORD007605,CUST0777,2023-08-31,604.13,Clothing,Ahmedabad,COD
ORD003490,CUST0354,2022-11-17,846.31,Books,Mumbai,Credit Card
ORD008250,CUST0855,2022-03-09,365.92,Books,Chennai,Credit Card
ORD001038,CUST0099,2023-03-29,1884.79,Books,Jaipur,Credit Card
ORD006094,CUST0618,2023-07-11,698.22,Books,Kolkata,Credit Card
ORD002257,CUST0217,2022-08-09,905.61,Books,Mumbai,Credit Card
ORD009114,CUST0920,2022-11-01,771.55,Sports,Surat,UPI
ORD002614,CUST0260,2023-02-10,835.91,Beauty,Pune,UPI
ORD000314,CUST0030,2022-02-21,2468.65,Sports,Ahmedabad,Debit Card
ORD002650,CUST0263,2023-07-05,376.61,Books,Kolkata,Debit Card
ORD002282,CUST0223,2023-07-21,1195.35,Books,Pune,UPI
ORD006742,CUST0682,2022-10-19,640.11,Clothing,Kolkata,NetBanking
ORD002980,CUST0301,2023-03-19,985.66,Sports,Pune,Debit Card
ORD002548,CUST0251,2023-11-15,554.66,Beauty,Surat,UPI
ORD005513,CUST0567,2023-03-22,673.9,Books,Hyderabad,UPI
ORD005133,CUST0522,2023-07-13,461.75,Clothing,Delhi,UPI
ORD002160,CUST0207,2022-11-07,734.18,Beauty,Pune,Credit Card
ORD007081,CUST0714,2023-04-20,236.52,Home & Kitchen,Hyderabad,UPI
ORD003138,CUST0323,2023-01-29,268.11,Beauty,Surat,Debit Card
ORD009070,CUST0916,2022-03-27,449.86,Home & Kitchen,Ahmedabad,Debit Card
ORD005851,CUST0600,2023-11-02,1587.73,Electronics,Jaipur,COD
ORD009856,CUST0984,2022-06-24,1037.3,Beauty,Chennai,UPI
ORD006446,CUST0651,2023-10-27,1845.96,Sports,Mumbai,Debit Card
ORD003968,CUST0408,2023-11-10,1735.53,Electronics,Mumbai,UPI
ORD001429,CUST0133,2023-01-26,717.34,Home & Kitchen,Ahmedabad,UPI
ORD008413,CUST0869,2023-11-09,748.24,Home & Kitchen,Surat,Credit Card
ORD002521,CUST0245,2023-06-12,2811.34,Electronics,Mumbai,Debit Card
ORD007813,CUST0809,2022-09-29,50.0,Clothing,Jaipur,NetBanking
ORD004970,CUST0503,2022-07-01,780.69,Clothing,Ahmedabad,COD
ORD001856,CUST0174,2023-01-18,971.85,Home & Kitchen,Ahmedabad,UPI
ORD008715,CUST0888,2022-09-03,829.21,Electronics,Delhi,COD
ORD005603,CUST0583,2023-03-18,415.39,Home & Kitchen,Jaipur,UPI
ORD008150,CUST0846,2023-01-05,771.87,Home & Kitchen,Jaipur,Credit Card
ORD009859,CUST0986,2022-12-04,132.2,Clothing,Bangalore,UPI
ORD000449,CUST0038,2022-08-31,2374.02,Clothing,Chennai,Credit Card
ORD007679,CUST0785,2022-08-29,207.4,Home & Kitchen,Hyderabad,Credit Card
ORD001285,CUST0119,2022-09-28,309.32,Books,Delhi,Debit Card
ORD005996,CUST0611,2023-04-27,683.05,Home & Kitchen,Ahmedabad,UPI
ORD007875,CUST0819,2022-10-27,916.09,Sports,Mumbai,Debit Card
ORD003728,CUST0375,2023-07-09,2038.18,Beauty,Bangalore,UPI
ORD007354,CUST0747,2022-11-17,467.5,Books,Jaipur,NetBanking
ORD000362,CUST0032,2022-04-13,1366.91,Clothing,Hyderabad,Credit Card
ORD006280,CUST0638,2023-08-08,552.36,Beauty,Delhi,Credit Card
ORD005231,CUST0532,2022-07-21,421.96,Home & Kitchen,Chennai,UPI
ORD009599,CUST0963,2023-10-02,1218.06,Home & Kitchen,Bangalore,Credit Card
ORD007296,CUST0737,2023-09-02,1040.5,Electronics,Chennai,UPI
ORD008882,CUST0900,2022-08-29,2794.62,Home & Kitchen,Hyderabad,UPI
ORD007535,CUST0771,2023-05-16,354.42,Home & Kitchen,Ahmedabad,UPI
ORD006252,CUST0635,2022-01-07,949.96,Home & Kitchen,Chennai,UPI
ORD005927,CUST0604,2022-06-17,3107.36,Clothing,Delhi,COD
ORD005150,CUST0525,2022-03-29,319.72,Home & Kitchen,Surat,COD
ORD002461,CUST0240,2023-02-21,1047.15,Beauty,Jaipur,COD
ORD000023,CUST0005,2022-08-14,704.68,Electronics,Jaipur,NetBanking
ORD002067,CUST0200,2022-09-24,432.75,Home & Kitchen,Jaipur,COD
ORD001654,CUST0153,2023-04-21,352.55,Clothing,Bangalore,UPI
ORD000703,CUST0061,2022-10-12,323.46,Clothing,Surat,Debit Card
ORD008481,CUST0875,2022-09-08,1373.24,Clothing,Delhi,UPI
ORD002744,CUST0284,2023-07-25,3795.95,Beauty,Hyderabad,UPI
ORD001377,CUST0129,2022-04-23,2341.75,Clothing,Pune,UPI
ORD001725,CUST0165,2022-10-17,1634.83,Home & Kitchen,Delhi,Credit Card
ORD002469,CUST0240,2022-10-20,1498.54,Books,Jaipur,Credit Card
ORD003755,CUST0376,2022-04-08,1025.3,Electronics,Hyderabad,Debit Card
ORD002326,CUST0225,2023-08-31,980.31,Sports,Delhi,Credit Card
ORD000461,CUST0040,2022-04-21,697.43,Clothing,Bangalore,Debit Card
ORD005164,CUST0527,2022-07-18,304.82,Clothing,Hyderabad,Credit Card
ORD004184,CUST0430,2022-02-13,1035.11,Books,Jaipur,Debit Card
ORD005527,CUST0568,2023-05-22,805.67,Beauty,Surat,COD
ORD004083,CUST0423,2022-07-14,1555.9,Beauty,Pune,UPI
ORD001487,CUST0142,2022-12-25,578.94,Books,Surat,UPI
ORD003679,CUST0373,2023-07-21,620.27,Home & Kitchen,Surat,Credit Card
ORD000283,CUST0024,2022-06-20,160.74,Electronics,Pune,Credit Card
ORD006580,CUST0666,2023-02-27,497.11,Electronics,Pune,COD
ORD004559,CUST0459,2022-09-19,1304.65,Books,Delhi,Debit Card
ORD004309,CUST0437,2022-09-05,1740.71,Clothing,Chennai,Credit Card
ORD006685,CUST0673,2022-07-03,1896.62,Beauty,Kolkata,Debit Card
ORD004866,CUST0493,2023-09-16,615.36,Electronics,Chennai,UPI
ORD003538,CUST0357,2023-11-06,2220.15,Home & Kitchen,Hyderabad,UPI
ORD003869,CUST0392,2022-02-05,383.08,Beauty,Pune,Debit Card
ORD007004,CUST0705,2023-07-01,1267.27,Electronics,Jaipur,UPI
ORD002582,CUST0255,2023-07-15,514.22,Home & Kitchen,Bangalore,UPI
ORD001369,CUST0129,2023-09-03,4128.08,Books,Delhi,UPI
ORD009460,CUST0953,2022-09-23,894.94,Clothing,Ahmedabad,UPI
ORD008181,CUST0851,2022-05-21,1771.99,Clothing,Mumbai,UPI
ORD000598,CUST0053,2022-05-05,263.29,Clothing,Pune,Credit Card
ORD004352,CUST0440,2022-11-09,1758.78,Electronics,Ahmedabad,COD
ORD006347,CUST0642,2023-05-08,478.19,Books,Delhi,Debit Card
ORD008967,CUST0903,2022-07-04,682.97,Home & Kitchen,Chennai,Debit Card
ORD006380,CUST0645,2023-03-29,320.08,Books,Bangalore,Debit Card
ORD004759,CUST0477,2022-04-01,1134.18,Electronics,Bangalore,Debit Card
ORD000647,CUST0058,2023-03-02,655.07,Home & Kitchen,Hyderabad,UPI
ORD006382,CUST0645,2022-05-30,326.92,Beauty,Mumbai,Credit Card
ORD007528,CUST0771,2023-07-04,269.54,Clothing,Surat,UPI
ORD009899,CUST0991,2023-06-14,555.03,Electronics,Surat,NetBanking
ORD006024,CUST0614,2023-06-18,1045.77,Electronics,Pune,Debit Card
ORD007930,CUST0822,2023-04-01,3008.06,Beauty,Ahmedabad,Debit Card
ORD007166,CUST0723,2022-03-15,1340.41,Electronics,Ahmedabad,UPI
ORD003469,CUST0350,2022-09-02,364.18,Electronics,Chennai,Credit Card
ORD007773,CUST0801,2023-03-12,612.5,Sports,Mumbai,UPI
ORD007698,CUST0789,2022-02-07,50.44,Home & Kitchen,Kolkata,NetBanking
ORD002991,CUST0301,2022-03-26,2116.5,Clothing,Jaipur,COD
ORD009398,CUST0946,2023-11-29,2813.22,Books,Surat,Credit Card
ORD004876,CUST0493,2023-09-09,688.0,Home & Kitchen,Surat,UPI
ORD002545,CUST0251,2023-01-04,692.89,Home & Kitchen,Pune,Debit Card
ORD008586,CUST0880,2022-10-02,1269.39,Books,Bangalore,Debit Card
ORD005342,CUST0549,2023-02-20,272.85,Clothing,Mumbai,Debit Card
ORD001568,CUST0149,2022-02-26,3035.73,Clothing,Mumbai,UPI
ORD009985,CUST1000,2022-01-27,1149.69,Books,Pune,COD
ORD004067,CUST0420,2022-04-06,336.22,Electronics,Chennai,UPI
ORD003989,CUST0410,2023-11-13,836.17,Clothing,Surat,UPI
ORD007032,CUST0707,2022-03-08,213.68,Clothing,Ahmedabad,UPI
ORD002161,CUST0207,2023-09-22,1157.52,Electronics,Hyderabad,Credit Card
ORD000686,CUST0059,2023-11-10,659.47,Sports,Hyderabad,Credit Card
ORD007603,CUST0777,2022-04-02,1085.42,Books,Kolkata,NetBanking
ORD007760,CUST0796,2022-08-16,328.72,Electronics,Kolkata,UPI
ORD003244,CUST0334,2023-10-17,853.03,Home & Kitchen,Surat,Credit Card
ORD005845,CUST0600,2022-03-27,1317.69,Clothing,Hyderabad,Credit Card
ORD008147,CUST0846,2022-06-17,628.97,Clothing,Kolkata,UPI
ORD002462,CUST0240,2023-10-31,793.13,Clothing,Jaipur,UPI
ORD004084,CUST0423,2023-02-24,1712.89,Home & Kitchen,Mumbai,COD
ORD002838,CUST0290,2022-03-13,106.48,Sports,Pune,NetBanking
ORD003698,CUST0373,2022-02-17,1789.42,Sports,Delhi,Credit Card
ORD007129,CUST0722,2022-03-05,797.18,Home & Kitchen,Pune,UPI
ORD006268,CUST0636,2022-12-31,270.9,Clothing,Hyderabad,Credit Card
ORD004942,CUST0498,2023-12-14,738.44,Electronics,Pune,COD
ORD005947,CUST0605,2022-07-06,1439.32,Clothing,Delhi,UPI
ORD004584,CUST0460,2023-03-07,1081.29,Books,Hyderabad,NetBanking
ORD005785,CUST0595,2023-05-15,569.61,Home & Kitchen,Hyderabad,Credit Card
ORD004041,CUST0417,2023-01-23,1289.16,Clothing,Ahmedabad,Credit Card
ORD002231,CUST0214,2022-05-25,1523.41,Books,Kolkata,Credit Card
ORD007570,CUST0774,2023-07-13,503.24,Sports,Mumbai,UPI
ORD000936,CUST0083,2022-03-18,679.37,Books,Hyderabad,Credit Card
ORD002321,CUST0225,2022-11-23,667.34,Home & Kitchen,Bangalore,UPI
ORD004879,CUST0494,2023-07-15,1325.42,Home & Kitchen,Kolkata,Credit Card
ORD000522,CUST0043,2022-05-08,2746.67,Beauty,Jaipur,Credit Card
ORD000523,CUST0043,2022-11-04,1962.93,Clothing,Pune,Credit Card
ORD005346,CUST0550,2023-05-09,251.49,Sports,Pune,Debit Card
ORD009867,CUST0988,2022-05-12,578.96,Sports,Mumbai,Debit Card
ORD003360,CUST0340,2023-09-23,1611.51,Electronics,Kolkata,UPI
ORD001312,CUST0124,2023-05-20,845.77,Home & Kitchen,Jaipur,Credit Card
ORD003984,CUST0410,2023-07-30,1286.05,Clothing,Pune,COD
ORD006495,CUST0657,2023-01-27,947.88,Home & Kitchen,Jaipur,UPI
ORD009551,CUST0959,2023-06-20,1160.24,Home & Kitchen,Delhi,Debit Card
ORD001717,CUST0165,2023-03-25,106.47,Books,Jaipur,UPI
ORD000781,CUST0069,2023-06-19,839.06,Electronics,Surat,Credit Card
ORD008789,CUST0894,2022-05-17,427.82,Books,Surat,Debit Card
ORD008222,CUST0853,2022-05-02,384.39,Electronics,Ahmedabad,COD
ORD005608,CUST0584,2022-03-11,327.34,Clothing,Surat,Debit Card
ORD005979,CUST0609,2023-03-07,219.21,Sports,Delhi,UPI
ORD000652,CUST0059,2023-08-22,1023.94,Clothing,Pune,UPI
ORD003748,CUST0376,2022-08-26,656.3,Clothing,Mumbai,UPI
ORD002197,CUST0210,2022-09-08,492.55,Home & Kitchen,Delhi,Credit Card
ORD008409,CUST0868,2023-05-20,747.07,Home & Kitchen,Pune,Credit Card
ORD000370,CUST0032,2022-03-12,650.03,Clothing,Ahmedabad,UPI
ORD009875,CUST0988,2022-01-24,573.02,Home & Kitchen,Kolkata,Debit Card
ORD008753,CUST0889,2023-06-03,1185.18,Home & Kitchen,Hyderabad,UPI
ORD004215,CUST0434,2023-08-04,432.03,Electronics,Jaipur,Credit Card
ORD000378,CUST0033,2022-11-06,2398.8,Home & Kitchen,Kolkata,UPI
ORD009437,CUST0947,2023-07-20,975.68,Home & Kitchen,Surat,UPI
ORD002217,CUST0213,2022-07-24,258.75,Books,Kolkata,Credit Card
ORD008673,CUST0884,2023-09-07,1100.09,Home & Kitchen,Delhi,UPI
ORD001614,CUST0150,2023-01-06,218.43,Clothing,Delhi,UPI
ORD006980,CUST0704,2022-01-30,326.19,Sports,Ahmedabad,COD
ORD007550,CUST0773,2023-04-13,752.76,Books,Jaipur,Credit Card
ORD001828,CUST0171,2022-11-06,89.27,Clothing,Jaipur,COD
ORD003633,CUST0370,2023-06-20,2490.84,Sports,Pune,NetBanking
ORD000963,CUST0084,2022-05-26,1514.81,Beauty,Delhi,UPI
ORD002994,CUST0302,2022-07-14,117.55,Clothing,Bangalore,UPI
ORD006607,CUST0668,2022-02-09,284.75,Home & Kitchen,Mumbai,UPI
ORD009663,CUST0971,2023-01-29,433.22,Electronics,Ahmedabad,COD
ORD002377,CUST0232,2022-12-28,283.33,Beauty,Kolkata,UPI
ORD008223,CUST0853,2022-08-16,314.42,Books,Hyderabad,COD
ORD000360,CUST0032,2023-09-29,924.06,Sports,Ahmedabad,Debit Card
ORD003840,CUST0387,2022-03-18,729.55,Clothing,Kolkata,COD
ORD008159,CUST0847,2022-03-20,6098.76,Electronics,Delhi,UPI
ORD001247,CUST0112,2023-10-05,479.07,Home & Kitchen,Pune,Credit Card
ORD007505,CUST0765,2023-08-31,1894.32,Electronics,Bangalore,COD
ORD008340,CUST0860,2023-01-12,1480.48,Electronics,Bangalore,Credit Card
ORD006512,CUST0659,2022-10-05,405.39,Home & Kitchen,Pune,Debit Card
ORD005088,CUST0516,2022-03-31,1084.48,Books,Surat,NetBanking
ORD003695,CUST0373,2022-07-03,1430.0,Books,Pune,NetBanking
ORD001574,CUST0149,2022-09-19,2810.49,Electronics,Delhi,UPI
ORD006282,CUST0638,2023-08-06,848.18,Clothing,Jaipur,Debit Card
ORD005440,CUST0563,2023-03-12,1223.71,Electronics,Pune,UPI
ORD002568,CUST0253,2023-07-05,576.79,Books,Bangalore,UPI
ORD003424,CUST0348,2022-12-12,2728.37,Electronics,Chennai,Debit Card
ORD002038,CUST0195,2022-03-10,875.24,Books,Surat,Debit Card
ORD009234,CUST0933,2023-05-22,629.63,Clothing,Kolkata,UPI
ORD000773,CUST0067,2022-04-19,682.58,Clothing,Delhi,Debit Card
ORD005381,CUST0557,2023-02-25,792.09,Beauty,Hyderabad,Credit Card
ORD009559,CUST0961,2023-05-13,2331.19,Electronics,Ahmedabad,COD
ORD003563,CUST0357,2023-02-01,3316.51,Home & Kitchen,Jaipur,Credit Card
ORD000563,CUST0047,2022-04-06,587.5,Electronics,Delhi,Debit Card
ORD006684,CUST0673,2022-05-29,2530.53,Beauty,Bangalore,NetBanking
ORD002547,CUST0251,2022-03-05,537.14,Clothing,Pune,Debit Card
ORD005511,CUST0567,2022-05-29,614.23,Home & Kitchen,Pune,UPI
ORD005331,CUST0547,2022-10-15,656.65,Books,Chennai,Debit Card
ORD008072,CUST0836,2022-12-10,555.91,Home & Kitchen,Surat,UPI
ORD004532,CUST0457,2023-06-21,1640.99,Electronics,Kolkata,UPI
ORD001675,CUST0156,2022-10-09,891.53,Clothing,Bangalore,UPI
ORD007396,CUST0755,2022-03-19,386.19,Clothing,Ahmedabad,COD
ORD000366,CUST0032,2023-06-03,781.08,Electronics,Kolkata,UPI
ORD007992,CUST0828,2022-10-24,765.72,Home & Kitchen,Surat,UPI
ORD007867,CUST0819,2023-05-29,947.42,Clothing,Surat,Credit Card
ORD004328,CUST0440,2022-06-16,1775.86,Sports,Pune,Debit Card
ORD009974,CUST0998,2022-04-09,1083.39,Electronics,Chennai,UPI
ORD000148,CUST0011,2023-11-30,1018.97,Sports,Bangalore,COD
ORD001669,CUST0156,2023-03-27,510.27,Beauty,Chennai,Credit Card
ORD003089,CUST0315,2023-05-18,474.56,Clothing,Kolkata,COD
ORD008835,CUST0898,2022-07-15,370.24,Beauty,Pune,UPI
ORD007651,CUST0784,2022-04-26,387.3,Clothing,Bangalore,COD
ORD000408,CUST0037,2023-03-10,481.27,Beauty,Bangalore,UPI
ORD009575,CUST0961,2022-03-11,3495.09,Electronics,Kolkata,Debit Card
ORD007789,CUST0803,2022-05-03,298.73,Electronics,Hyderabad,COD
ORD003457,CUST0348,2023-11-12,3334.44,Clothing,Mumbai,UPI
ORD006187,CUST0629,2023-06-16,1420.16,Clothing,Chennai,UPI
ORD004183,CUST0430,2022-05-10,947.32,Beauty,Hyderabad,COD
ORD003577,CUST0361,2022-09-26,1007.28,Electronics,Chennai,UPI
ORD003272,CUST0335,2023-06-08,463.05,Electronics,Mumbai,UPI
ORD004941,CUST0498,2023-06-08,1018.74,Beauty,Mumbai,COD
ORD001032,CUST0098,2022-02-25,346.25,Electronics,Hyderabad,NetBanking
ORD008025,CUST0832,2022-01-12,356.08,Books,Jaipur,COD
ORD006231,CUST0631,2023-03-17,809.79,Clothing,Surat,Debit Card
ORD006593,CUST0667,2022-09-10,686.44,Beauty,Jaipur,COD
ORD008897,CUST0900,2023-01-15,3022.95,Electronics,Kolkata,Debit Card
ORD009802,CUST0983,2023-02-07,654.48,Electronics,Surat,Debit Card
ORD006725,CUST0678,2022-07-09,494.87,Books,Pune,NetBanking
ORD009794,CUST0981,2022-01-05,548.26,Beauty,Ahmedabad,NetBanking
ORD008028,CUST0833,2023-04-02,514.04,Electronics,Chennai,Debit Card
ORD000856,CUST0073,2022-11-20,1326.62,Clothing,Chennai,NetBanking
ORD003927,CUST0401,2022-01-29,949.3,Beauty,Chennai,UPI
ORD008538,CUST0879,2022-09-29,1905.79,Books,Delhi,Credit Card
ORD000079,CUST0007,2023-10-26,1027.36,Clothing,Hyderabad,Debit Card
ORD007089,CUST0715,2022-03-13,893.94,Sports,Delhi,NetBanking
ORD002248,CUST0216,2023-05-26,1009.48,Home & Kitchen,Delhi,UPI
ORD008254,CUST0855,2022-04-09,894.16,Books,Jaipur,Debit Card
ORD004027,CUST0416,2022-08-03,498.71,Sports,Chennai,UPI
ORD009940,CUST0996,2023-06-17,2916.78,Beauty,Surat,COD
ORD009600,CUST0963,2023-11-12,1125.83,Electronics,Jaipur,Credit Card
ORD009286,CUST0937,2023-01-01,563.34,Books,Mumbai,UPI
ORD000715,CUST0062,2022-02-11,402.87,Electronics,Bangalore,Credit Card
ORD007452,CUST0763,2023-06-12,633.99,Electronics,Ahmedabad,UPI
ORD000789,CUST0069,2023-08-30,813.03,Electronics,Bangalore,UPI
ORD002280,CUST0223,2022-07-19,1035.65,Clothing,Surat,Debit Card
ORD004096,CUST0423,2023-07-17,2058.38,Home & Kitchen,Bangalore,Credit Card
ORD003898,CUST0395,2022-01-27,1181.62,Clothing,Jaipur,COD
ORD007920,CUST0820,2023-08-16,983.89,Clothing,Jaipur,UPI
ORD007178,CUST0723,2023-04-12,3192.16,Electronics,Bangalore,UPI
ORD009067,CUST0916,2023-05-23,478.29,Beauty,Hyderabad,Credit Card
ORD009443,CUST0948,2022-01-24,521.36,Books,Surat,Debit Card
ORD003632,CUST0370,2022-12-22,3355.47,Books,Mumbai,NetBanking
ORD008615,CUST0881,2023-12-05,536.21,Electronics,Hyderabad,UPI
ORD007298,CUST0738,2023-05-23,392.83,Electronics,Delhi,Debit Card
ORD006273,CUST0637,2023-04-01,190.9,Clothing,Chennai,Credit Card
ORD000425,CUST0038,2022-06-02,2808.23,Beauty,Chennai,Credit Card
ORD000393,CUST0033,2022-06-09,2869.8,Electronics,Bangalore,UPI
ORD003192,CUST0330,2022-11-04,629.96,Clothing,Mumbai,NetBanking
ORD000017,CUST0005,2022-01-28,807.23,Electronics,Surat,Debit Card
ORD006336,CUST0641,2023-08-09,3315.28,Books,Mumbai,Credit Card
ORD004201,CUST0432,2022-10-10,883.18,Electronics,Pune,Credit Card
ORD002673,CUST0270,2023-11-08,620.72,Electronics,Hyderabad,Debit Card
ORD002445,CUST0239,2022-12-09,319.78,Clothing,Kolkata,Debit Card
ORD006698,CUST0675,2022-09-17,472.13,Home & Kitchen,Hyderabad,COD
ORD006165,CUST0627,2022-02-06,299.46,Home & Kitchen,Ahmedabad,Credit Card
ORD002602,CUST0259,2022-08-21,593.46,Home & Kitchen,Surat,COD
ORD003494,CUST0355,2023-01-27,2149.87,Electronics,Mumbai,Debit Card
ORD006045,CUST0614,2023-02-10,1122.58,Home & Kitchen,Surat,NetBanking
ORD001460,CUST0136,2022-04-04,455.56,Clothing,Ahmedabad,Debit Card
ORD003805,CUST0380,2022-06-01,269.47,Beauty,Delhi,Credit Card
ORD009836,CUST0984,2022-08-15,910.31,Electronics,Surat,COD
ORD007395,CUST0754,2023-04-24,666.15,Electronics,Hyderabad,UPI
ORD004840,CUST0488,2022-05-18,343.69,Home & Kitchen,Pune,UPI
ORD008087,CUST0838,2023-01-26,399.79,Electronics,Ahmedabad,UPI
ORD003836,CUST0387,2022-03-28,731.27,Electronics,Hyderabad,NetBanking
ORD009304,CUST0937,2022-12-30,693.01,Clothing,Bangalore,UPI
ORD005684,CUST0587,2023-02-08,1632.04,Clothing,Pune,NetBanking
ORD008739,CUST0889,2022-11-21,992.52,Clothing,Chennai,Credit Card
ORD005828,CUST0600,2022-08-29,1940.95,Electronics,Chennai,Debit Card
ORD009739,CUST0977,2022-11-14,101.09,Home & Kitchen,Mumbai,Debit Card
ORD004725,CUST0473,2023-10-19,3487.85,Books,Surat,UPI
ORD008750,CUST0889,2022-04-13,1140.08,Clothing,Ahmedabad,COD
ORD005888,CUST0603,2022-11-14,626.45,Electronics,Pune,COD
